Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
  F 06 18 Auto MNVR to FDAI RPY Angles	2	HIDDEN_DELAY							-1	1			
  F 50 18 Request MNVR to FDAI RPY Angles	10	HIDDEN_DELAY							-1	0			
ENTER								DSKY E	1	1			
"  06 40 TFI, VG, VM"									-1	1			
450								DEDA C 4 5 0	1	1			
dVX (LV)									-1	0			
451								DEDA C 4 5 1	1	1			
dVY (LV)									-1	0			
452								DEDA C 4 5 2	1	1			
dVZ (LV)									-1	0			
400+1E			DEDA					DEDA C 4 0 0 + 1 0 0 0 0 E	1	1			
407+0E								DEDA C 4 0 7 + 0 0 0 0 0 E	1	1			
500R					Total dV			DEDA C 5 0 0 R	1	1			
cb EPS: CROSS TIE BAL LOADS (CDR) - open								CDRCrossTieBalCB	0	1			
cb EPS: CROSS TIE BAL LOADS (LMP) - open								LMPCrossTieBalCB	0	1			
cb INST: CWEA - open								INST_CWEA_CB	0	1			
cb INST: CWEA - close								INST_CWEA_CB	1	1			
"MASTER ALARM pb/lt - on, push"								LeftMasterAlarmSwitch	1	1			
V78E					Start LR Spur Test			DSKY V 7 8 E	1	1			
													
T-4m									-1	0			
ENG GMBL - ENABLE			3					EngGimbalEnableSwitch	1	1			
TTCA (BOTH) - THROT (Min)									-1	1			
THR CONT - AUTO								THRContSwitch	1	1			
MAN THROT - CDR								MANThrotSwitch	1	1			
BAL CPL - ON								BALCPLSwitch	1	1			
DES ENG CMD OVRD - OFF								EngineDescentCommandOverrideSwitch	0	1			
ENG STOP (CDR) - RESET								CDRManualEngineStop	0	1			
ENG STOP (LMP) - RESET								LMPManualEngineStop	0	1			
ABORT pb - RESET								AbortSwitch	1	1			
ABORT STAGE pb - RESET								AbortStageSwitch	1G	1			
 TEMP LDG RDR RECORD									-1	1			
													
T-1m									-1	0			
cb STAB/CONT: DECA PWR - close								SCS_DECA_PWR_CB	1	1			
cb STAB/CONT: DES ENG OVRD - close								SCS_DES_ENG_OVRD_CB	1	1			
MASTER ARM - ON								EDMasterArm	1	1			
													
T-0:35									-1	0			
DSKY Blanks									-1	1			
ENG ARM - DES								EngineArmSwitch	0	1			
PRPLNT QTY MON - DES 1								QTYMonSwitch	2	1			
MODE CONT AGS - ATT HOLD								ModeControlAGSSwitch	1	1			
													
T-0:07.5									-1	0			
VERIFY +X ULLAGE									-1	1			
													
T-0:05									-1	0			
 F 99 40									-1	1			
Enable Ignition									1	1			
PRO								DSKY P	1	1			
"  06 40 (TFC, VG, dVM)"									-1	0			
Thrust = 10%									-1	1			
													
At TIG +15s									-1	0			
Manual Throttle to 40%									-1	0			
													
Engine Cutoff									-1	0			
ENG STOP (CDR) - PUSH								CDRManualEngineStop	1	1			
"  F 16 40 TFC, VG, dVM"									-1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
  F 16 85 VG XYZ (LM)	2	HIDDEN_DELAY							-1	1			
500R								DEDA C 5 0 0 R	1	1			
501R								DEDA C 5 0 1 R	1	1			
502R								DEDA C 5 0 2 R	1	1			
													
MODE CONT PGNS - ATT HOLD								ModeControlPGNSSwitch	1	1			
  Pitch Down 90 deg									-1	0			
													
V82E	5	HIDDEN_DELAY						DSKY V 8 2 E	1	1			
"  F 16 44 HA, HP, TFF"	5	HIDDEN_DELAY							-1	1			
PRO	5	HIDDEN_DELAY						DSKY P	1	1			
ENG ARM - OFF								EngineArmSwitch	1	1			
ENG GMBL - OFF			3					EngGimbalEnableSwitch	0	1			
MASTER ARM - OFF								EDMasterArm	0	1			
PRPLNT QTY MON - OFF								QTYMonSwitch	0	1			
V79E					Stop LR Spur Test			DSKY V 7 9 E	1	1			
 TEMP LDG RDR RECORD									-1	1			
													
cb PGNS: RNDZ RDR - close				Verify dVX With RR				PGNS_RNDZ_RDR_CB	1	1			
RNDZ RDR - LGC								RendezvousRadarRotary	2	1			
TEST MONITOR - AGC								TestMonitorRotary	2	1			
RNG/ALT MON - RNG/RNG RATE								AltRngMonSwitch	1	1			
MODE CONT PGNS - AUTO								ModeControlPGNSSwitch	2	1			
V37E 20E								DSKY V 3 7 E 2 0 E	1	1			
  F 50 18 Request MNVR to FDAI RPY Angles									-1	0			
V95E								DSKY V 9 5 E 	1	1			
PRO								DSKY P	1	1			
  F 06 18 Auto MNVR to FDAI RPY Angles									-1	1			
  F 50 18 Request MNVR to FDAI RPY Angles									-1	0			
ENTER								DSKY E	1	1			
 NO TRACK Lt - Off									-1	0			
400+2								DEDA C 4 0 0 + 2 0 0 0 0 E	1	1			
GUID CONT - AGS								GuidContSwitch	0	1			
V37E 00E								DSKY V 3 7 E 0 0 E	1	1			
V63E								DSKY V 6 3 E 	1	1			
 F 04 12									-1	1			
 R1 00004 Specify Radar									-1	1			
 R1 00001 (Rndz Radar)									-1	1			
PRO								DSKY P	1	1			
" F 16 72 TRUN, SHAFT (.01 deg)"									-1	1			
PRO								DSKY P	1	1			
" F 16 78 RANGE, RANGE RATE, TFI (.01nm, fps, min-sec)"									-1	1			
VHF A XMTR - VOICE/RNG (At CSM Request)								VHFAVoiceSwitch	2	1			
VHF A RCVR - OFF								VHFARcvrSwtich	0	1			
VHF B XMTR - OFF								VHFBVoiceSwitch	1	1			
VHF B RCVR - ON								VHFBRcvrSwtich	1	1			
Verify Range Rate With CSM									-1	1			
Switch to CM									-1	0			
Make Abort or Continue Decision									-1	1			
V34E								DSKY V 3 4 E 	1	1			
													
cb PGNS: LDR RDR - open					Systems Cleanup			PGNS_LDG_RDR_CB	0	1			
cb PGNS: RNDZ RDR - open								PGNS_RNDZ_RDR_CB	0	1			
cb STAB/CONT: DECA PWR - open								SCS_DECA_PWR_CB	0	1			
cb EPS: INV 1 - open								CDRInverter1CB	0	1			
cb STAB/CONT: DES ENG OVRD - open								SCS_DES_ENG_OVRD_CB	0	1			
cb EPS: CROSS TIE BAL LOADS (CDR) - close								CDRCrossTieBalCB	1	1			
cb EPS: CROSS TIE BAL LOADS (LMP) - close								LMPCrossTieBalCB	1	1			
400+0E								DEDA C 4 0 0 + 0 0 0 0 0 E	1	1			
MODE CONT PGNS - ATT HOLD								ModeControlPGNSSwitch	1	1			
MODE CONT AGS - ATT HOLD								ModeControlAGSSwitch	1	1			
Ascent Power Bat 5 Normal - Off/Reset								ASCBat5SESwitch	0	1			
Ascent Power Bat 6 Normal - Off/Reset								ASCBat6CDRSwitch	0	1			
PROPULSION SYS: TEMPS/PRESS - NOR									-1	1			
EVENT TIMER: TIMER CONT - STOP								EventTimerStartSwitch	0	1			
EVENT TIMER: RESET/COUNT - RESET								EventTimerCtlSwitch	2	1			
