Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
  16 85 (AVE G ON)	5	HIDDEN_DELAY							-1	1			
407+1								DEDA C 4 0 7 + 1 0 0 0 0 E	1	1			
500R					Total dV			DEDA C 5 0 0 R	1	1			
501R								DEDA C 5 0 1 R	1	1			
502R								DEDA C 5 0 2 R	1	1			
T-0:00									-1	0			
  Null dV's									-1	0			
  F 16 85 VG XYZ (LM)	5	HIDDEN_DELAY							-1	1			
  Null Residuals									-1	0			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
  F 37	5	HIDDEN_DELAY							-1	1			
00E								DSKY 0 0 E	1	1			
													
Switch to CM									-1	0			
