Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
SECS PYRO ARM B - ARM								PyroArmBSwitch	1	1			
CMC MODE - AUTO								CMCModeSwitch	2	1			
													
Thrust +X And Hold	10020	MISSION_TIME							-1	1			
CSM LV SEP - push								CsmLvSepSwitch	1H	1			
Start DET up								EventTimerControlSwitch	2	1			
Thrust +X to ~-100.8 fps (5 sec) on EMS counter									-1	0			
CSM LV SEP - guard								CsmLvSepSwitch	1G	1			
													
FDAI SCALE - 5/5				Post Separation				FDAIScaleSwitch	1	1			
MAN ATT PITCH - ACCEL CMD								ManualAttPitchSwitch	2	1			
SC CONT - SCS								SCContSwitch	0	1			
At 00:15 Pitch up 180 deg To Acquire SIVB									-1	0			
V62E								DSKY V 6 2 E	1	1			
													
MAN ATT PITCH - RATE CMD				Transposition				ManualAttPitchSwitch	1	1			
SC CONT - CMC								SCContSwitch	1	1			
Null translation and rates									-1	0			
Thrust +/-X to ~-101.6 fps on EMS counter									-1	0			
MAN ATT ROLL - MIN IMP								ManualAttRollSwitch	0	1			
MAN ATT PITCH - MIN IMP								ManualAttPitchSwitch	0	1			
MAN ATT YAW - MIN IMP								ManualAttYawSwitch	0	1			
SC CONT - SCS								SCContSwitch	0	1			
Roll left 60 deg to null error needles									-1	0			
SC CONT - CMC								SCContSwitch	1	1			
MAN ATT ROLL - RATE CMD								ManualAttRollSwitch	1	1			
MAN ATT PITCH - RATE CMD								ManualAttPitchSwitch	1	1			
MAN ATT YAW - RATE CMD								ManualAttYawSwitch	1	1			
FDAI SCALE - 5/1								FDAIScaleSwitch	2	1			
DOCK PROBE - RET (verify)								DockingProbeExtdRelSwitch	0G	1			
													
cb HI GAIN ANT FLT BUS - close								HGAFLTBus1CB	1	1			
cb HI GAIN ANT GRP 2 - close								HGAGroup2CB	1	1			
HI GAIN ANT TRACK - MAN							"Panel 2, High Gain Controls"	GHATrackSwitch	1	1			
HI GAIN ANT PWR - PWR							"Panel 2, High Gain Controls"	GHAPowerSwitch	2	1			
													
Formation Flying & Inspection of SLA									-1	0			
													
Stabilize & align CSM at 50ft	10800	MISSION_TIME		Docking					-1	0			
BMAG MODE ROLL - ATT 1/RATE 2								BMAGRollSwitch	1	1			
BMAG MODE PITCH - ATT 1/RATE 2								BMAGPitchSwitch	1	1			
BMAG MODE YAW - ATT 1/RATE 2								BMAGYawSwitch	1	1			
SC CONT - SCS								SCContSwitch	0	1			
CMC MODE - FREE								CMCModeSwitch	0	1			
													
THC +X to close at .25 to .5 fps									-1	0			
													
PROBE EXTD/REL tb (2) - bp				Soft Dock					-1	1			
SC CONT - CMC								SCContSwitch	1	1			
Allow vibrations to dampen	10	HIDDEN_DELAY							-1	1			
													
DOCK PROBE RETRACT PRIM - 1								DockingProbeRetractPrimSwitch	2	1			
PROBE EXTD/REL tb (2) - grey	10	HIDDEN_DELAY							-1	1			
SECS PYRO ARM A - SAFE							Panel 8	PyroArmASwitch	0	1			
SECS PYRO ARM B - SAFE							Panel 8	PyroArmBSwitch	0	1			
SECS LOGIC 1 - OFF							Panel 8	SECSLogic1Switch	0	1			
SECS LOGIC 2 - OFF							Panel 8	SECSLogic2Switch	0	1			
cb SECS ARM A BAT A - open			8				Panel 8	SECSArmBatACircuitBraker	0	1			
cb SECS ARM B BAT B - open							Panel 8	SECSArmBatBCircuitBraker	0	1			
DOCK PROBE - OFF (guarded)								DockingProbeExtdRelSwitch	1G	1			
DOCK PROBE RETRACT PRIM - OFF								DockingProbeRetractPrimSwitch	1	1			
cb DOCK PROBE MNA - open								DockProbeMnACircuitBraker	0	1			
cb DOCK PROBE MNB - open								DockProbeMnBCircuitBraker	0	1			
													
RATE - HIGH				Post Docking				AttRateSwitch	1	1			
PRO								DSKY P	1	1			
  F 37	10	HIDDEN_DELAY							-1	1			
00E								DSKY 0 0 E	1	1			
COAS PWR - OFF			15				Panel 15	LeftCOASPowerSwitch	0	1			
cb RCS LOGIC MNA - open								RCSLogicMnACircuitBraker	0	1			
cb RCS LOGIC MNB - open								RCSLogicMnBCircuitBraker	0	1			
TVC SERVO PWR 1 - OFF							Panel 7	TVCServoPower1Switch	1	1			
TVC SERVO PWR 2 - OFF							Panel 7	TVCServoPower2Switch	1	1			
EMS MODE - STBY			1					EMSModeSwitch	1	1			
EMS FUNC - OFF								EMSFunctionSwitch	0	1			
BMAG MODE ROLL - RATE 2								BMAGRollSwitch	2	1			
BMAG MODE PITCH - RATE 2								BMAGPitchSwitch	2	1			
BMAG MODE YAW - RATE 2								BMAGYawSwitch	2	1			
LM PWR - OFF							Panel 2	LMPowerSwitch	1	1			
TUNNEL LTS - ON							Panel 2	TunnelLightSwitch	1	1			
V83E			DSKY					DSKY V 8 3 E	1	1			
Check State Vector									-1	0			
V47E			DSKY					DSKY V 4 7 E	1	1			
													
cb HI GAIN ANT FLT BUS - close								HGAFLTBus1CB	1	1			
cb HI GAIN ANT GRP 2 - close								HGAGroup2CB	1	1			
HI GAIN ANT TRACK - MAN							"Panel 2, High Gain Controls"	GHATrackSwitch	1	1			
HI GAIN ANT PWR - PWR							"Panel 2, High Gain Controls"	GHAPowerSwitch	2	1			
HGA PITCH - 0								HighGainAntennaPitchPositionSwitch	0	0			
HGA YAW - 180								HighGainAntennaYawPositionSwitch	1800	0			
													
Nav Check and State Vector Update	11700	MISSION_TIME		MCC Update					-1	1	P27 Update		
V66E	5	HIDDEN_DELAY					Set CSM state vector into LM state vector	DSKY V 6 6 E	1	1			
													
REPRESS PKG vlv - OFF				CM/LM Pressure Equalization				OxygenRepressPackageRotary	1	1			
SURGE TANK vlv - ON								OxygenSurgeTankRotary	1	1			
O2 PRESS IND sw - SURGE TK								O2PressIndSwitch	0	1			
  Verify CRYO O2 PRESS 1 ind - 865-935 psi									-1	1			
EMER CAB PRESS sel - OFF (verify)								EmergencyCabinPressureRotary	3	1			
CAB REPRESS vlv - OFF								CabinRepressValveRotary	0	1			
WASTE STOW vlv - CLOSE					Terminate Cabin Purge			WasteMGMTStoageVentRotary	1	1			
LM TUNL VENT vlv - LM/CM dP (verify)			12					LMTunnelVentValve	2	1			
PRESS EQUAL vlv - OPEN			Fwd Hatch					PressEqualValve	0	1			
  CAB PRESS ind - 4.5 psi									-1	0			
PRESS EQUAL vlv - CLOSE			Fwd Hatch					PressEqualValve	3	1			
  LM/CM dP ind - =3.1 psid									-1	1			
  Mon LM/CM dP ind for 3 min & verify dP stable	180	HIDDEN_DELAY							-1	1			
PRESS EQUAL vlv - OPEN			Fwd Hatch					PressEqualValve	0	1			
  CAB PRESS ind - 4.0 psi									-1	0			
(Display panel 600-602)			Side Hatch					Panel600	1	1			
REPRESS O2 - OPEN			601					HatchRepressO2ValveSwitch	2	1			
  CAB PRESS ind > 5.0 psi (5.7 psia max)									-1	0			
REPRESS O2 - CLOSE	10	HIDDEN_DELAY						HatchRepressO2ValveSwitch	0	1			
  Cycle REPRESS O2 as req between 4.0 & 5.7 psi until REPRESS O2 ind - =100.0 psi									-1	0			
REPRESS O2 - CLOSE	10	HIDDEN_DELAY						HatchRepressO2ValveSwitch	0	1			
(Hide panel 600-602)								Panel600	0	1			
  CAB PRESS ind - >4.0 psi									-1	0			
  LM/CM dP ind - < .2 psi									-1	1			
LM TUNL VENT vlv - LM PRESS			12					LMTunnelVentValve	1	1			
REPRESS PKG vlv - FILL			326					OxygenRepressPackageRotary	0	1			
EMER CAB PRESS sel - BOTH								EmergencyCabinPressureRotary	1	1			
WASTE STOW vlv - VENT								WasteMGMTStoageVentRotary	0	1			
  When Surge TK IND = 865									-1	0			
REPRESS PKG vlv - OFF								OxygenRepressPackageRotary	1	1			
													
Remove Tunnel Hatch (Decal)									-1	0			
Docking Latch Verification (Decal)									-1	0			
LM Umbilical Connection (Decal)					Transfer LM to CSM PWR				-1	0			
Transfer LM to CSM PWR									-1	1	Transfer LM to CSM PWR		
SYS TEST 1 - 4			101					LeftSystemTestRotarySwitch	4	1			
SYS TEST 2 - D								RightSystemTestRotarySwitch	3	1			
  SYS TEST ind - 0.5-3.2 volts									-1	1			
Hatch Installation (Decal)									-1	0			
ACTR HNDL sel - stow									-1	1			
HATCH PRESS EQUAL vlv - CLOSE								PressEqualValve	3	1			
LM TUNNEL LTS - OFF							Panel 2	TunnelLightSwitch	0	1			
													
DOFF HELMET AND GLOVES	14100	MISSION_TIME							-1	0			
SUIT CKT RET vlv - open (pull)			380					SuitCircuitReturnValveLever	0	1			
