Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
  When Cabin Press 3.0 psi									-1	0			
REPRESS O2 - CLOSE			601					HatchRepressO2ValveSwitch	0	1			
PRESS EQUAL vlv - OPEN			Fwd Hatch					PressEqualValve	0	1			
Switch to LM									-1	0			
													
  When Cabin Press 4.8 psia									-1	0			
CAB FAN 1 - ON			2					CabinFan1Switch	1	1			
CAB FAN 2 - ON								CabinFan2Switch	1	1			
O2 PRESS IND sw - 1								O2PressIndSwitch	1	1			
SUIT CKT RET vlv - open (pull)			380					SuitCircuitReturnValveLever	0	1			
RH SUIT FLOW vlv - FULL FLOW			300					SuitCircuitFlow300Switch	0	1			
LH SUIT FLOW vlv - FULL FLOW			301					SuitCircuitFlow301Switch	0	1			
CTR SUIT FLOW vlv - FULL FLOW			302					SuitCircuitFlow302Switch	0	1			
REPRESS PKG vlv - FILL (10 seconds)			326					OxygenRepressPackageRotary	0	1			
REPRESS PKG vlv - OFF	10	HIDDEN_DELAY						OxygenRepressPackageRotary	1	1			
Switch to LM									-1	0			
													
Doff & Stow Helmet & Gloves				Post EVA Systems Configuration					-1	1			
Stow Thermal Samples									-1	1			
Mount Seq Camera In RH Window									-1	1			
													
CMC MODE - FREE	273000	MISSION_TIME		Enable RCS Jets Except B3				CMCModeSwitch	0	1			
V48E					Load DAP			DSKY V 4 8 E	1	1			
V24E								DSKY V 2 4 E	1	1			
21102E								DSKY 2 1 1 0 2 E	1	1			
01111E					Enable All Quads			DSKY 0 1 1 1 1 E	1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
V46E								DSKY V 4 6 E	1	1			
													
AUTO RCS YAW B3 - OFF			8		Disable B3 Jet		Panel 8	YawB3Switch	1	1			
													
V49E				Mnvr From EVA ATT				DSKY V 4 9 E	1	1			
V25E								DSKY V 2 5 E	1	1			
+00000E								DSKY + 0 0 0 0 0 E	1	1			
+18000E								DSKY + 1 8 0 0 0 E	1	1			
+00000E								DSKY + 0 0 0 0 0 E	1	1			
CMC MODE - AUTO								CMCModeSwitch	2	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
Proceed After Maneuver Completion									-1	0			
ENTER								DSKY E	1	1			
CMC MODE - FREE								CMCModeSwitch	0	1			
Switch to LM									-1	0			
													
TUNNEL LTS - ON	273900	MISSION_TIME					Panel 2	TunnelLightSwitch	1	1			
Remove Tunnel Hatch (Decal)									-1	0			
Remove Probe & Stow (Decal)									-1	0			
Remove Drogue & Stow (Decal)									-1	0			
Switch to LM									-1	0			
