Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
cb SPS PILOT VLV B MNB - open								PilotValveMnBCircuit	0	1			
TVC SERVO PWR 1 - AC1/MNA			7					TVCServoPower1Switch	2	1			
TVC SERVO PWR 2 - AC2/MNB								TVCServoPower2Switch	0	1			
Switch to LM									-1	0			
													
PRO	5	HIDDEN_DELAY						DSKY P	1	1			
  F 16 85 VG XYZ (CM)	2	HIDDEN_DELAY							-1	1			
  Verify Residuals									-1	0			
PRO	5	HIDDEN_DELAY						DSKY P	1	1			
  F 37	10	HIDDEN_DELAY							-1	1			
00E								DSKY 0 0 E	1	1			
													
TVC SERVO PWR 1 - OFF			7					TVCServoPower1Switch	1	1			
TVC SERVO PWR 2 - OFF								TVCServoPower2Switch	1	1			
HI GAIN ANT PWR - OFF								GHAPowerSwitch	0	1			
													
V48E								DSKY V 4 8 E	1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
V22E								DSKY V 2 2 E	1	1			
Load Postburn LM Weight 									-1	0			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
													
V21 N1E					Sets M=63 #/s			DSKY V 2 1 N 1 E	1	1			
110E								DSKY 1 1 0 E	1	1			
1144E								DSKY 1 1 4 4 E	1	1			
													
V21 N1E					dV THRESH=2 ft/s			DSKY V 2 1 N 1 E	1	1			
1353E								DSKY 1 3 5 3 E	1	1			
620E								DSKY 6 2 0 E	1	1			
													
VHF AM A - SIMPLEX								VHFAMASwitch	0	1			
VHF AM RCV - B DATA								RCVOnlySwitch	2	1			
													
cb SPS PILOT VLV A MNA - close								PilotValveMnACircuit	1	1			
cb SPS PILOT VLV B MNB - close								PilotValveMnBCircuit	1	1			
													
EMS FUNC - OFF								EMSFunctionSwitch	0	1			
EMS MODE - STBY			1					EMSModeSwitch	1	1			
													
MAN ATT ROLL - RATE CMD								ManualAttRollSwitch	1	1			
MAN ATT PITCH - RATE CMD								ManualAttPitchSwitch	1	1			
MAN ATT YAW - RATE CMD								ManualAttYawSwitch	1	1			
