Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
MAN THROT - CDR								MANThrotSwitch	1	1			
ATT/TRANSL - 2 JETS								ATTTranslSwitch	0	1			
ENG ARM - DES								EngineArmSwitch	0	1			
PRPLNT QTY MON - DES 1								QTYMonSwitch	2	1			
ATTITUDE CONTROL ROLL - PULSE								RollSwitch	1	1			
ATTITUDE CONTROL PITCH - PULSE								PitchSwitch	1	1			
ATTITUDE CONTROL YAW - PULSE								YawSwitch	1	1			
MODE CONT PGNS - AUTO								ModeControlPGNSSwitch	2	1			
MODE CONT AGS - AUTO								ModeControlAGSSwitch	2	1			
GUID CONT - AGS								GuidContSwitch	0	1			
													
V77E					ATT Hold			DSKY V 7 7 E	1	1			
PRO								DSKY P	1	1			
  F 50 25 00203 Auto Throttle Request									-1	0			
ENTER								DSKY E	1	1			
"  06 40 TFI, VG, VM"									-1	1			
500R								DEDA C 5 0 0 R	1	1			
													
T-2:00									-1	0			
DEADBAND - MIN								DeadBandSwitch	0	1			
  Trim AGS Errors to 0									-1	0			
ATTITUDE CONTROL ROLL - MODE CONT								RollSwitch	2	1			
ATTITUDE CONTROL PITCH - MODE CONT								PitchSwitch	2	1			
ATTITUDE CONTROL YAW - MODE CONT								YawSwitch	2	1			
													
T-0:35									-1	0			
DSKY Blanks									-1	1			
T-0:30									-1	0			
cb STAB/CONT: DECA PWR - close								SCS_DECA_PWR_CB	1	1			
cb STAB/CONT: DES ENG OVRD - close								SCS_DES_ENG_OVRD_CB	1	1			
T-0:08									-1	0			
COMMAND +X ULLAGE WITH TTCA									-1	1			
T-0:05									-1	0			
ENG GMBL - ENABLE			3					EngGimbalEnableSwitch	1	1			
ABORT pb - PUSH								AbortSwitch	0	1			
ENTER								DSKY E	1	1			
"  16 40 (TFC, VG, dVM)"	5	HIDDEN_DELAY							-1	0			
At TIG +15s	3	HIDDEN_DELAY							-1	0			
Manual Throttle to 40%									-1	0			
Engine Cutoff									-1	0			
ENG STOP (CDR) - PUSH								CDRManualEngineStop	1	1			
PRPLNT QTY MON - OFF								QTYMonSwitch	0	1			
MODE CONT PGNS - ATT HOLD								ModeControlPGNSSwitch	1	1			
MODE CONT AGS - ATT HOLD								ModeControlAGSSwitch	1	1			
ABORT pb - RESET								AbortSwitch	1	1			
ENG ARM - OFF								EngineArmSwitch	1	1			
PRO								DSKY P	1	1			
  F 16 85 VG XYZ (LM)	2	HIDDEN_DELAY							-1	1			
  Null Residuals									-1	0			
500R								DEDA C 5 0 0 R	1	1			
Copy									-1	0			
501R								DEDA C 5 0 1 R	1	1			
Copy									-1	0			
502R								DEDA C 5 0 2 R	1	1			
Copy									-1	0			
GUID CONT - PGNS								GuidContSwitch	1	1			
V76E								DSKY V 7 6 E	1	1			
RATE/ERR MON (CDR) - RNDZ RADAR								RateErrorMonSwitch	1	1			
PRO								DSKY P	1	1			
V79E					Stop LR Spur Test			DSKY V 7 9 E	1	1			
  F 37									-1	1			
ENG STOP (CDR) - RESET								CDRManualEngineStop	0	1			
00E	10	HIDDEN_DELAY						DSKY 0 0 E	1	1			
													
cb PGNS: LDR RDR - open								PGNS_LDG_RDR_CB	0	1			
Switch to CM									-1	0			
