Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
MAN ATT PITCH - RATE CMD								ManualAttPitchSwitch	1	1			
MAN ATT YAW - RATE CMD								ManualAttYawSwitch	1	1			
BMAG MODE ROLL - ATT 1/RATE 2								BMAGRollSwitch	1	1			
BMAG MODE PITCH - ATT 1/RATE 2								BMAGPitchSwitch	1	1			
BMAG MODE YAW - ATT 1/RATE 2								BMAGYawSwitch	1	1			
MN BUS TIE BAT A/C - on (verify)								MainBusTieBatAcSwitch	2	1			
MN BUS TIE BAT B/C - on (verify)								MainBusTieBatBcSwitch	2	1			
PRIM GLY TO RAD - BYPASS (verify)								GlycolToRadiatorsLever	0	1			
CM RCS LOGIC - on (verify)			1					CMRCSLogicSwitch	1	1			
SECS LOGIC 1 - ON (up)								SECSLogic1Switch	1	1			
SECS LOGIC 2 - ON (up)								SECSLogic2Switch	1	1			
SECS PYRO ARM A - ARM								PyroArmASwitch	1	1			
SECS PYRO ARM B - ARM								PyroArmBSwitch	1	1			
													
At EI -15m (DET 45m)				CM/SM separation					-1	0			
CM/SM SEP 1 - on (up)			2					CmSmSep1Switch	1	1			
CM/SM SEP 2 - on (up)								CmSmSep2Switch	1	1			
CSM/LM FNL SEP 1 - on (up)			2					CsmLmFinalSep1Switch	1H	1			
CSM/LM FNL SEP 2 - on (up)								CsmLmFinalSep2Switch	1H	1			
CSM/LM FNL SEP 1 - off (guarded)								CsmLmFinalSep1Switch	0G	1			
CSM/LM FNL SEP 2 - off (guarded)								CsmLmFinalSep2Switch	0G	1			
CM/SM SEP 1 - off (guarded)								CmSmSep1Switch	0G	1			
CM/SM SEP 2 - off (guarded)								CmSmSep2Switch	0G	1			
  SM C/W LIGHTS - on									-1	1			
"MASTER ALARM pb/lt (3) - on, push"			"1,3,122"					MasterAlarmSwitch	1	1			
C/W LIGHTS - CM								CautionWarningCMCSMSwitch	0	1			
RCS TRNFR - CM								RCSTrnfrSwitch	2	1			
RCS IND sel - CM 1								RCSIndicatorsSwitch	0	1			
CM RCS LOGIC - OFF			1					CMRCSLogicSwitch	0	1			
SECS PYRO ARM A - SAFE							Panel 8	PyroArmASwitch	0	1			
SECS PYRO ARM B - SAFE							Panel 8	PyroArmBSwitch	0	1			
													
At EI -10m (DET 50m)				Post SM Separation					-1	0			
AUTO RCS A/C ROLL A1 - OFF			8					AcRollA1Switch	1	1			
AUTO RCS A/C ROLL C1 - OFF								AcRollC1Switch	1	1			
AUTO RCS A/C ROLL A2 - OFF								AcRollA2Switch	1	1			
AUTO RCS A/C ROLL C2 - OFF								AcRollC2Switch	1	1			
AUTO RCS B/D ROLL B1 - MNA								BdRollB1Switch	2	1			
AUTO RCS B/D ROLL D1 - OFF								BdRollD1Switch	1	1			
AUTO RCS B/D ROLL B2 - MNA								BdRollB2Switch	2	1			
AUTO RCS B/D ROLL D2 - OFF								BdRollD2Switch	1	1			
AUTO RCS PITCH A3 - OFF								PitchA3Switch	1	1			
AUTO RCS PITCH C3 - MNA								PitchC3Switch	2	1			
AUTO RCS PITCH A4 - MNA								PitchA4Switch	2	1			
AUTO RCS PITCH C4 - OFF								PitchC4Switch	1	1			
AUTO RCS YAW B3 - MNA								YawB3Switch	2	1			
AUTO RCS YAW D3 - OFF								YawD3Switch	1	1			
AUTO RCS YAW B4 - OFF								YawB4Switch	1	1			
AUTO RCS YAW D4 - MNA								YawD4Switch	2	1			
Yaw back to 0 degrees									-1	0			
"Pitch to HORIZ TRACK ATT (R,Y = 0)"									-1	0			
ATT DB - MAX								AttDeadbandSwitch	1	1			
MAN ATT PITCH - ACCEL CMD								ManualAttPitchSwitch	2	1			
EMS DATA - Verify from PAD									-1	0			
EMS FUNC - ENTRY (verify)								EMSFunctionSwitch	4	1			
EMS MODE - NORM			1					EMSModeSwitch	2	1			
cb SPS PITCH 1 BAT A - open								PitchBatACircuitBraker	0	1			
cb SPS YAW 1 BAT A - open								YawBatACircuitBraker	0	1			
cb SPS PITCH 2 BAT B - open								PitchBatBCircuitBraker	0	1			
cb SPS YAW 2 BAT B - open								YawBatBCircuitBraker	0	1			
Maintain Horizon Track									-1	0			
PRO (Activates Entry DAP)								DSKY P	1	1			
"  F 06 61 (LAT, LONG, HDS UP/DN)"	5	HIDDEN_DELAY							-1	1			
PRO								DSKY P	1	1			
  06 22 (If >45 DEG of velocity vector)	10	HIDDEN_DELAY							-1	1			
													
"  06 64 (G, VI, RTGO)"	5	HIDDEN_DELAY			Program 63				-1	0			
FDAI SCALE - 50/15								FDAIScaleSwitch	0	1			
ROT PWR DIR 1 - MNA/MNB								RotPowerDirect1Switch	2	1			
ROT PWR DIR 2 - MNA/MNB								RotPowerDirect2Switch	2	1			
UP TLM - CMD RESET								UPTLMSwitch2	2	1			
PCM BIT RATE - HI							"Panel 3, Comm Switches"	PCMBitRateSwitch	1	1			
TAPE RCDR RCD - RCD							"Panel 3, Comm Switches"	TapeRecorderRecordSwitch	2	1			
TAPE RCDR FWD - FWD							"Panel 3, Comm Switches"	TapeRecorderForwardSwitch	2	1			
													
Watch Pitch Error needle move to zero when approching .05G time	780	CM_SM_SEPARATION_DONE		Horizon Check	At DET 58:00				-1	0			
													
MAN ATT PITCH - RATE CMD								ManualAttPitchSwitch	1	1			
BMAG MODE ROLL - RATE 2								BMAGRollSwitch	2	1			
BMAG MODE PITCH - RATE 2								BMAGPitchSwitch	2	1			
BMAG MODE YAW - RATE 2								BMAGYawSwitch	2	1			
SC CONT - CMC								SCContSwitch	1	1			
CMC MODE - AUTO								CMCModeSwitch	2	1			
									-1	0			
.05 G - on (up)	930	CM_SM_SEPARATION_DONE		Entry	.05 G light			GSwitch	1	1			
EMS ROLL - on (up)								EMSRollSwitch	1	1			
"  06 68 (BETA, VI, HDOT)"	1033	CM_SM_SEPARATION_DONE			Program 64				-1	1			
													
"  06 66 (BETA, CRSRNG ERR, DNRNG ERR)"	1330	CM_SM_SEPARATION_DONE			Program 67				-1	1			
KEY VERB			DSKY					DSKY V	1	1			
Record DNRNG ERR									-1	1			
KEY RLSE			DSKY					DSKY K	1	1			
"  F 16 67 (RTGO, LAT, LONG)"	1335	CM_SM_SEPARATION_DONE							-1	1			
SC CONT - SCS								SCContSwitch	0	1			
RTGO NEG - LIFT UP	5	HIDDEN_DELAY							-1	1			
RTGO POS - LIFT DOWN	5	HIDDEN_DELAY							-1	1			
STEAM PRESS - PEGGED					"90,000 ft"				-1	1			
													
"Monitor altimeter, proceed when passing 50,000 feet"					"50,000 ft"				-1	0	Splashdown		
