Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
OHC - MAX RIGHT									-1	0			
OPT ZERO - ZERO								OpticsZeroSwitch	1	1			
													
P52 IMU Realign (REFSMMAT)				P52 IMU Realign (REFSMMAT)					-1	1	P52 IMU Realign (REFSMMAT)		
Perform GDC Alignment to IMU				GDC Alignment to IMU					-1	1	GDC Alignment to IMU		
													
Perform SCS Att Ref Comp Check	5400	MISSION_TIME		SCS Attitude Ref Comp Check					-1	1	SCS Attitude Ref Comp Check		
													
cb DOCK PROBE MNA - close	5700	MISSION_TIME		Extend Docking Probe				DockProbeMnACircuitBraker	1	1			
cb DOCK PROBE MNB - close								DockProbeMnBCircuitBraker	1	1			
DOCK PROBE - EXTD/REL								DockingProbeExtdRelSwitch	2	1			
PROBE EXTD/REL tb (2) - gray at full extension									-1	1			
DOCK PROBE - RETRACT								DockingProbeExtdRelSwitch	0G	1			
													
Copy TLI+90m Maneuver PAD, CM state vector update	6000	MISSION_TIME		MCC Update					-1	0			
Uplink									-1	1	P27 Update		
Copy TLI+4h P37 PAD				MCC Update					-1	0			
Copy TLI PAD				MCC Update					-1	0			
													
SECS LOGIC 1 - ON								SECSLogic1Switch	1	1			
SECS LOGIC 2 - ON								SECSLogic2Switch	1	1			
