Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
(DET 58:34) EMS MODE - NORM	478	TLI	1					EMSModeSwitch	2	1			
													
(DET 58:36) SII SEP lt - on 	494	TLI							-1	1			
(DET 58:38) SIVB Ullage Begins	496	TLI							-1	1			
(DET 59:00) Slew FDAI to pitch angle 7	518	TLI	13					ORDEALSlewSwitch	-1	1			
(DET 59:42) SII SEP lt - off	560	TLI							-1	1			
(DET 59:52) SIVB Fuel Lead	570	TLI							-1	1			
(DET 59:55) SIVB Ullage Completion	573	TLI							-1	1			
ORDEAL MODE - SLOW								ORDEALModeSwitch	1	1			
(DET 59:59) LV ENG lt 1 - on	577	TLI							-1	1			
(DET 00:00) SIVB IGNITION	578	TLI		TLI					-1	1			
(DET 00:02) LV ENG lt 1 - off	580	TLI							-1	1			
													
SIVB CUTOFF	0	TLI_DONE		Time Base 7 Initiation					-1	1			
LV ENG lt 1 - on									-1	1			
KEY VERB to freeze display								DSKY V	1	1			
LV ENG lt 1 - off	10	TLI_DONE							-1	1			
SIVB ATT Hold	5	HIDDEN_DELAY							-1	1			
SIVB Maneuver ORB RATE HEADS DOWN	20	TLI_DONE							-1	1			
  Read Vi, HDOT, HPAD	5	HIDDEN_DELAY	DSKY						-1	1			
KEY REL	2	HIDDEN_DELAY						DSKY K	1	1			
  F 16 62	5	HIDDEN_DELAY	DSKY						-1	1			
KEY REL	2	HIDDEN_DELAY						DSKY K	1	1			
  F 16 83	5	HIDDEN_DELAY	DSKY						-1	1			
TVC SERVO PWR 1 - OFF			7					TVCServoPower1Switch	1	1			
PCM BIT RATE - LOW			3					PCMBitRateSwitch	0	1			
EMS MODE - STBY			1					EMSModeSwitch	1	1			
EMS FUNC - OFF								EMSFunctionSwitch	0	1			
SECS PYRO ARM A - SAFE							Panel 8	PyroArmASwitch	0	1			
SECS PYRO ARM B - SAFE							Panel 8	PyroArmBSwitch	0	1			
FDAI 1 sw - INRTL								ORDEALFDAI1Switch	0	1			
PRO	2	HIDDEN_DELAY						DSKY P	1	1			
F 37 00E								DSKY 0 0 E	1	1			
V66E	30	HIDDEN_DELAY					Set CSM state vector into LM state vector	DSKY V 6 6 E	1	1			
